age_cov,cov_all,fast_fraction,fulldate,grid_cell,min_season_cov
0.65,1.0,0.6,2014-08-23,1609,0.5
0.65,0.666666666666667,0.6,2017-07-28,1609,0.5
0.65,1.0,0.6,2017-08-23,1609,0.5
0.65,0.25,0.6,2009-06-02,1610,0.5
0.65,0.32,0.6,2010-06-02,1610,0.5
0.65,0.375,0.6,2011-06-02,1610,0.5
0.65,0.3,0.6,2012-06-02,1610,0.5
0.65,0.5,0.6,2013-03-01,1610,0.5
0.65,1.0,0.6,2014-05-25,1610,0.5
0.65,0.857142857142857,0.6,2015-06-26,1610,0.5
0.65,1.0,0.6,2017-05-25,1610,0.5
0.65,0.25,0.6,2009-06-02,1611,0.5
0.65,0.32,0.6,2010-06-02,1611,0.5
0.65,0.375,0.6,2011-06-02,1611,0.5
0.65,0.3,0.6,2012-06-02,1611,0.5
0.65,0.25,0.6,2009-06-02,1612,0.5
0.65,0.32,0.6,2010-06-02,1612,0.5
0.65,0.375,0.6,2011-06-02,1612,0.5
0.65,0.3,0.6,2012-06-02,1612,0.5
0.65,0.6428571428571429,0.6,2015-02-12,1612,0.5
0.65,0.28571428571428603,0.6,2015-11-24,1612,0.5
0.65,0.25,0.6,2009-06-02,1613,0.5
0.65,0.32,0.6,2010-06-02,1613,0.5
0.65,0.375,0.6,2011-06-02,1613,0.5
0.65,0.3,0.6,2012-06-02,1613,0.5
0.65,0.882352941176471,0.6,2014-04-19,1613,0.5
0.65,0.902439024390244,0.6,2014-06-18,1613,0.5
0.65,0.6875,0.6,2014-09-13,1613,0.5
0.65,0.454545454545455,0.6,2015-08-25,1613,0.5
0.65,0.882352941176471,0.6,2017-04-19,1613,0.5
0.65,0.902439024390244,0.6,2017-06-18,1613,0.5
0.65,0.6875,0.6,2017-09-13,1613,0.5
0.65,0.25,0.6,2009-06-02,1614,0.5
0.65,0.32,0.6,2010-06-02,1614,0.5
0.65,0.375,0.6,2011-06-02,1614,0.5
0.65,0.3,0.6,2012-06-02,1614,0.5
0.65,0.625,0.6,2014-05-20,1614,0.5
0.65,1.0,0.6,2014-06-18,1614,0.5
0.65,0.419354838709677,0.6,2014-11-13,1614,0.5
0.65,0.7586206896551719,0.6,2015-01-24,1614,0.5
0.65,0.625,0.6,2017-05-20,1614,0.5
0.65,1.0,0.6,2017-06-18,1614,0.5
0.65,0.419354838709677,0.6,2017-11-13,1614,0.5
0.65,0.25,0.6,2009-06-02,1615,0.5
0.65,0.32,0.6,2010-06-02,1615,0.5
0.65,0.375,0.6,2011-06-02,1615,0.5
0.65,0.3,0.6,2012-06-02,1615,0.5
0.65,0.8888888888888891,0.6,2014-05-17,1615,0.5
0.65,0.857142857142857,0.6,2014-06-04,1615,0.5
0.65,0.578947368421053,0.6,2014-12-06,1615,0.5
0.65,0.8888888888888891,0.6,2017-05-17,1615,0.5
0.65,0.857142857142857,0.6,2017-06-04,1615,0.5
0.65,0.578947368421053,0.6,2017-12-06,1615,0.5
0.65,0.25,0.6,2009-06-02,1616,0.5
0.65,0.32,0.6,2010-06-02,1616,0.5
0.65,0.375,0.6,2011-06-02,1616,0.5
0.65,0.3,0.6,2012-06-02,1616,0.5
0.65,0.6388888888888891,0.6,2014-06-02,1616,0.5
0.65,0.5,0.6,2014-06-05,1616,0.5
0.65,0.733333333333333,0.6,2014-12-30,1616,0.5
0.65,0.421052631578947,0.6,2015-02-21,1616,0.5
0.65,0.6388888888888891,0.6,2017-06-02,1616,0.5
0.65,0.5,0.6,2017-06-05,1616,0.5
0.65,0.733333333333333,0.6,2017-12-30,1616,0.5
0.65,0.25,0.6,2009-06-02,1617,0.5
0.65,0.32,0.6,2010-06-02,1617,0.5
0.65,0.375,0.6,2011-06-02,1617,0.5
0.65,0.3,0.6,2012-06-02,1617,0.5
0.65,0.8888888888888891,0.6,2014-07-08,1617,0.5
0.65,0.29032258064516103,0.6,2014-08-21,1617,0.5
0.65,0.7272727272727271,0.6,2014-12-29,1617,0.5
0.65,0.3571428571428571,0.6,2016-01-20,1617,0.5
0.65,0.8888888888888891,0.6,2017-07-08,1617,0.5
0.65,0.29032258064516103,0.6,2017-08-21,1617,0.5
0.65,0.7272727272727271,0.6,2017-12-29,1617,0.5
0.65,0.25,0.6,2009-06-02,1618,0.5
0.65,0.32,0.6,2010-06-02,1618,0.5
0.65,0.375,0.6,2011-06-02,1618,0.5
0.65,0.3,0.6,2012-06-02,1618,0.5
0.65,0.3125,0.6,2014-04-23,1618,0.5
0.65,0.3571428571428571,0.6,2014-12-26,1618,0.5
0.65,0.3125,0.6,2017-04-23,1618,0.5
0.65,0.3571428571428571,0.6,2017-12-26,1618,0.5
0.65,0.25,0.6,2009-06-02,1619,0.5
0.65,0.32,0.6,2010-06-02,1619,0.5
0.65,0.375,0.6,2011-06-02,1619,0.5
0.65,0.3,0.6,2012-06-02,1619,0.5
0.65,1.0,0.6,2014-06-20,1619,0.5
0.65,0.7777777777777779,0.6,2015-01-26,1619,0.5
0.65,0.8,0.6,2015-01-26,1619,0.5
0.65,1.0,0.6,2017-06-20,1619,0.5
0.65,0.25,0.6,2009-06-02,1620,0.5
0.65,0.32,0.6,2010-06-02,1620,0.5
0.65,0.375,0.6,2011-06-02,1620,0.5
0.65,0.3,0.6,2012-06-02,1620,0.5
0.65,0.958333333333333,0.6,2014-05-22,1620,0.5
0.65,0.555555555555556,0.6,2014-05-24,1620,0.5
0.65,0.65,0.6,2014-11-28,1620,0.5
0.65,0.666666666666667,0.6,2015-04-11,1620,0.5
0.65,0.958333333333333,0.6,2017-05-22,1620,0.5
0.65,0.555555555555556,0.6,2017-05-24,1620,0.5
0.65,0.65,0.6,2017-11-28,1620,0.5
0.65,0.25,0.6,2009-06-02,1621,0.5
0.65,0.32,0.6,2010-06-02,1621,0.5
0.65,0.375,0.6,2011-06-02,1621,0.5
0.65,0.3,0.6,2012-06-02,1621,0.5
0.65,0.7777777777777779,0.6,2014-05-24,1621,0.5
0.65,1.0,0.6,2014-05-25,1621,0.5
0.65,0.7272727272727271,0.6,2014-12-13,1621,0.5
0.65,0.33333333333333304,0.6,2015-02-28,1621,0.5
0.65,0.7777777777777779,0.6,2017-05-24,1621,0.5
0.65,1.0,0.6,2017-05-25,1621,0.5
0.65,0.7272727272727271,0.6,2017-12-13,1621,0.5
0.65,0.25,0.6,2009-06-02,1622,0.5
0.65,0.32,0.6,2010-06-02,1622,0.5
0.65,0.375,0.6,2011-06-02,1622,0.5
0.65,0.3,0.6,2012-06-02,1622,0.5
0.65,1.0,0.6,2014-05-10,1622,0.5
0.65,1.0,0.6,2014-06-13,1622,0.5
0.65,1.0,0.6,2015-01-30,1622,0.5
0.65,1.0,0.6,2017-05-10,1622,0.5
0.65,1.0,0.6,2017-06-13,1622,0.5
0.65,0.25,0.6,2009-06-02,1623,0.5
0.65,0.32,0.6,2010-06-02,1623,0.5
0.65,0.375,0.6,2011-06-02,1623,0.5
0.65,0.3,0.6,2012-06-02,1623,0.5
0.65,1.0,0.6,2014-06-14,1623,0.5
0.65,0.6,0.6,2014-08-11,1623,0.5
0.65,0.666666666666667,0.6,2015-01-26,1623,0.5
0.65,0.4,0.6,2015-02-12,1623,0.5
0.65,1.0,0.6,2017-06-14,1623,0.5
0.65,0.6,0.6,2017-08-11,1623,0.5
0.65,0.25,0.6,2009-06-02,1624,0.5
0.65,0.32,0.6,2010-06-02,1624,0.5
0.65,0.375,0.6,2011-06-02,1624,0.5
0.65,0.3,0.6,2012-06-02,1624,0.5
0.65,0.5,0.6,2014-02-25,1624,0.5
0.65,0.666666666666667,0.6,2015-02-12,1624,0.5
0.65,0.7058823529411771,0.6,2015-02-25,1624,0.5
0.65,0.5,0.6,2017-02-25,1624,0.5
0.65,0.25,0.6,2009-06-02,1625,0.5
0.65,0.32,0.6,2010-06-02,1625,0.5
0.65,0.375,0.6,2011-06-02,1625,0.5
0.65,0.3,0.6,2012-06-02,1625,0.5
0.65,0.666666666666667,0.6,2015-02-12,1625,0.5
0.65,0.25,0.6,2009-06-02,1626,0.5
0.65,0.32,0.6,2010-06-02,1626,0.5
0.65,0.375,0.6,2011-06-02,1626,0.5
0.65,0.3,0.6,2012-06-02,1626,0.5
0.65,1.0,0.6,2014-06-14,1626,0.5
0.65,0.75,0.6,2015-05-14,1626,0.5
0.65,1.0,0.6,2017-06-14,1626,0.5
0.65,0.25,0.6,2009-06-02,1627,0.5
0.65,0.32,0.6,2010-06-02,1627,0.5
0.65,0.375,0.6,2011-06-02,1627,0.5
0.65,0.3,0.6,2012-06-02,1627,0.5
0.65,0.666666666666667,0.6,2015-01-15,1627,0.5
0.65,0.25,0.6,2009-06-02,1628,0.5
0.65,0.32,0.6,2010-06-02,1628,0.5
0.65,0.375,0.6,2011-06-02,1628,0.5
0.65,0.3,0.6,2012-06-02,1628,0.5
0.65,0.5,0.6,2013-09-16,1628,0.5
0.65,0.952380952380952,0.6,2014-06-21,1628,0.5
0.65,0.952380952380952,0.6,2017-06-21,1628,0.5
0.65,0.25,0.6,2009-06-02,1629,0.5
0.65,0.32,0.6,2010-06-02,1629,0.5
0.65,0.375,0.6,2011-06-02,1629,0.5
0.65,0.3,0.6,2012-06-02,1629,0.5
0.65,1.0,0.6,2014-06-21,1629,0.5
0.65,1.0,0.6,2017-06-21,1629,0.5
0.65,0.25,0.6,2009-06-02,1630,0.5
0.65,0.32,0.6,2010-06-02,1630,0.5
0.65,0.375,0.6,2011-06-02,1630,0.5
0.65,0.3,0.6,2012-06-02,1630,0.5
0.65,0.952380952380952,0.6,2014-06-27,1630,0.5
0.65,0.28571428571428603,0.6,2015-03-18,1630,0.5
0.65,0.444444444444444,0.6,2015-12-11,1630,0.5
0.65,0.952380952380952,0.6,2017-06-27,1630,0.5
0.65,0.25,0.6,2009-06-02,1631,0.5
0.65,0.32,0.6,2010-06-02,1631,0.5
0.65,0.375,0.6,2011-06-02,1631,0.5
0.65,0.3,0.6,2012-06-02,1631,0.5
0.65,0.75,0.6,2014-06-28,1631,0.5
0.65,0.5,0.6,2014-07-19,1631,0.5
0.65,0.6,0.6,2016-01-09,1631,0.5
0.65,0.75,0.6,2017-06-28,1631,0.5
0.65,0.5,0.6,2017-07-19,1631,0.5
0.65,0.25,0.6,2009-06-02,1632,0.5
0.65,0.32,0.6,2010-06-02,1632,0.5
0.65,0.375,0.6,2011-06-02,1632,0.5
0.65,0.3,0.6,2012-06-02,1632,0.5
0.65,0.25,0.6,2009-06-02,1633,0.5
0.65,0.32,0.6,2010-06-02,1633,0.5
0.65,0.375,0.6,2011-06-02,1633,0.5
0.65,0.3,0.6,2012-06-02,1633,0.5
0.65,0.6,0.6,2014-06-23,1633,0.5
0.65,0.375,0.6,2015-12-11,1633,0.5
0.65,0.6,0.6,2017-06-23,1633,0.5
0.65,0.25,0.6,2009-06-02,1634,0.5
0.65,0.32,0.6,2010-06-02,1634,0.5
0.65,0.375,0.6,2011-06-02,1634,0.5
0.65,0.3,0.6,2012-06-02,1634,0.5
0.65,0.28571428571428603,0.6,2014-02-21,1634,0.5
0.65,1.0,0.6,2014-06-23,1634,0.5
0.65,0.8947368421052628,0.6,2014-09-13,1634,0.5
0.65,0.5,0.6,2015-03-14,1634,0.5
0.65,0.28571428571428603,0.6,2017-02-21,1634,0.5
0.65,1.0,0.6,2017-06-23,1634,0.5
0.65,0.8947368421052628,0.6,2017-09-13,1634,0.5
0.65,0.25,0.6,2009-06-02,1635,0.5
0.65,0.32,0.6,2010-06-02,1635,0.5
0.65,0.375,0.6,2011-06-02,1635,0.5
0.65,0.3,0.6,2012-06-02,1635,0.5
0.65,0.42857142857142894,0.6,2014-02-22,1635,0.5
0.65,1.0,0.6,2014-05-30,1635,0.5
0.65,0.655172413793103,0.6,2014-06-13,1635,0.5
0.65,0.3571428571428571,0.6,2015-03-12,1635,0.5
0.65,0.42857142857142894,0.6,2017-02-22,1635,0.5
0.65,1.0,0.6,2017-05-30,1635,0.5
0.65,0.655172413793103,0.6,2017-06-13,1635,0.5
0.65,0.25,0.6,2009-06-02,1636,0.5
0.65,0.32,0.6,2010-06-02,1636,0.5
0.65,0.375,0.6,2011-06-02,1636,0.5
0.65,0.3,0.6,2012-06-02,1636,0.5
0.65,1.0,0.6,2014-06-20,1636,0.5
0.65,0.7272727272727271,0.6,2014-07-19,1636,0.5
0.65,1.0,0.6,2014-07-27,1636,0.5
0.65,0.5,0.6,2015-03-11,1636,0.5
0.65,1.0,0.6,2017-06-20,1636,0.5
0.65,0.7272727272727271,0.6,2017-07-19,1636,0.5
0.65,1.0,0.6,2017-07-27,1636,0.5
0.65,0.25,0.6,2009-06-02,1637,0.5
0.65,0.32,0.6,2010-06-02,1637,0.5
0.65,0.375,0.6,2011-06-02,1637,0.5
0.65,0.3,0.6,2012-06-02,1637,0.5
0.65,0.6,0.6,2014-02-17,1637,0.5
0.65,1.0,0.6,2014-05-16,1637,0.5
0.65,1.0,0.6,2014-06-10,1637,0.5
0.65,0.4615384615384621,0.6,2014-08-21,1637,0.5
0.65,0.6,0.6,2017-02-17,1637,0.5
0.65,1.0,0.6,2017-05-16,1637,0.5
0.65,1.0,0.6,2017-06-10,1637,0.5
0.65,0.4615384615384621,0.6,2017-08-21,1637,0.5
0.65,0.25,0.6,2009-06-02,1638,0.5
0.65,0.32,0.6,2010-06-02,1638,0.5
0.65,0.375,0.6,2011-06-02,1638,0.5
0.65,0.3,0.6,2012-06-02,1638,0.5
0.65,0.9,0.6,2014-05-16,1638,0.5
0.65,0.9,0.6,2017-05-16,1638,0.5
0.65,0.25,0.6,2009-06-02,1639,0.5
0.65,0.32,0.6,2010-06-02,1639,0.5
0.65,0.375,0.6,2011-06-02,1639,0.5
0.65,0.3,0.6,2012-06-02,1639,0.5
0.65,0.666666666666667,0.6,2014-03-02,1639,0.5
0.65,0.666666666666667,0.6,2017-03-02,1639,0.5
0.65,0.25,0.6,2009-06-02,1640,0.5
0.65,0.32,0.6,2010-06-02,1640,0.5
0.65,0.375,0.6,2011-06-02,1640,0.5
0.65,0.3,0.6,2012-06-02,1640,0.5
0.65,0.666666666666667,0.6,2014-03-02,1640,0.5
0.65,0.666666666666667,0.6,2014-08-22,1640,0.5
0.65,0.666666666666667,0.6,2017-03-02,1640,0.5
0.65,0.666666666666667,0.6,2017-08-22,1640,0.5
0.65,0.25,0.6,2009-06-02,1641,0.5
0.65,0.32,0.6,2010-06-02,1641,0.5
0.65,0.375,0.6,2011-06-02,1641,0.5
0.65,0.3,0.6,2012-06-02,1641,0.5
0.65,0.25,0.6,2009-06-02,1642,0.5
0.65,0.32,0.6,2010-06-02,1642,0.5
0.65,0.375,0.6,2011-06-02,1642,0.5
0.65,0.3,0.6,2012-06-02,1642,0.5
0.65,0.666666666666667,0.6,2014-06-02,1642,0.5
0.65,0.666666666666667,0.6,2017-06-02,1642,0.5
0.65,0.25,0.6,2009-06-02,1643,0.5
0.65,0.32,0.6,2010-06-02,1643,0.5
0.65,0.375,0.6,2011-06-02,1643,0.5
0.65,0.3,0.6,2012-06-02,1643,0.5
0.65,0.25,0.6,2009-06-02,1644,0.5
0.65,0.32,0.6,2010-06-02,1644,0.5
0.65,0.375,0.6,2011-06-02,1644,0.5
0.65,0.3,0.6,2012-06-02,1644,0.5
0.65,0.482758620689655,0.6,2014-10-24,1644,0.5
0.65,0.482758620689655,0.6,2017-10-24,1644,0.5
0.65,0.25,0.6,2009-06-02,1645,0.5
0.65,0.32,0.6,2010-06-02,1645,0.5
0.65,0.375,0.6,2011-06-02,1645,0.5
0.65,0.3,0.6,2012-06-02,1645,0.5
0.65,0.4,0.6,2013-10-15,1645,0.5
0.65,0.5,0.6,2014-07-25,1645,0.5
0.65,0.5,0.6,2017-07-25,1645,0.5
0.65,0.25,0.6,2009-06-02,1646,0.5
0.65,0.32,0.6,2010-06-02,1646,0.5
0.65,0.375,0.6,2011-06-02,1646,0.5
0.65,0.3,0.6,2012-06-02,1646,0.5
0.65,0.8,0.6,2015-07-14,1646,0.5
0.65,0.25,0.6,2009-06-02,1647,0.5
0.65,0.32,0.6,2010-06-02,1647,0.5
0.65,0.375,0.6,2011-06-02,1647,0.5
0.65,0.3,0.6,2012-06-02,1647,0.5
0.65,0.25,0.6,2009-06-02,1648,0.5
0.65,0.32,0.6,2010-06-02,1648,0.5
0.65,0.375,0.6,2011-06-02,1648,0.5
0.65,0.3,0.6,2012-06-02,1648,0.5
0.65,0.25,0.6,2009-06-02,1649,0.5
0.65,0.32,0.6,2010-06-02,1649,0.5
0.65,0.375,0.6,2011-06-02,1649,0.5
0.65,0.3,0.6,2012-06-02,1649,0.5
0.65,0.75,0.6,2015-07-14,1649,0.5
0.65,0.25,0.6,2009-06-02,1650,0.5
0.65,0.32,0.6,2010-06-02,1650,0.5
0.65,0.375,0.6,2011-06-02,1650,0.5
0.65,0.3,0.6,2012-06-02,1650,0.5
0.65,1.0,0.6,2014-07-12,1650,0.5
0.65,0.33333333333333304,0.6,2014-09-14,1650,0.5
0.65,1.0,0.6,2017-07-12,1650,0.5
0.65,0.33333333333333304,0.6,2017-09-14,1650,0.5
0.65,0.25,0.6,2009-06-02,1651,0.5
0.65,0.32,0.6,2010-06-02,1651,0.5
0.65,0.375,0.6,2011-06-02,1651,0.5
0.65,0.3,0.6,2012-06-02,1651,0.5
0.65,0.708333333333333,0.6,2015-01-12,1651,0.5
0.65,0.25,0.6,2009-06-02,1652,0.5
0.65,0.32,0.6,2010-06-02,1652,0.5
0.65,0.375,0.6,2011-06-02,1652,0.5
0.65,0.3,0.6,2012-06-02,1652,0.5
0.65,1.0,0.6,2014-08-11,1652,0.5
0.65,1.0,0.6,2014-08-14,1652,0.5
0.65,1.0,0.6,2015-07-15,1652,0.5
0.65,1.0,0.6,2017-08-11,1652,0.5
0.65,1.0,0.6,2017-08-14,1652,0.5
0.65,0.25,0.6,2009-06-02,1653,0.5
0.65,0.32,0.6,2010-06-02,1653,0.5
0.65,0.375,0.6,2011-06-02,1653,0.5
0.65,0.3,0.6,2012-06-02,1653,0.5
0.65,0.25,0.6,2009-06-02,1654,0.5
0.65,0.32,0.6,2010-06-02,1654,0.5
0.65,0.375,0.6,2011-06-02,1654,0.5
0.65,0.3,0.6,2012-06-02,1654,0.5
0.65,1.0,0.6,2014-08-09,1654,0.5
0.65,1.0,0.6,2014-08-12,1654,0.5
0.65,1.0,0.6,2015-07-15,1654,0.5
0.65,1.0,0.6,2017-08-09,1654,0.5
0.65,1.0,0.6,2017-08-12,1654,0.5
0.65,0.25,0.6,2009-06-02,1655,0.5
0.65,0.32,0.6,2010-06-02,1655,0.5
0.65,0.375,0.6,2011-06-02,1655,0.5
0.65,0.3,0.6,2012-06-02,1655,0.5
0.65,1.0,0.6,2014-05-12,1655,0.5
0.65,1.0,0.6,2015-07-18,1655,0.5
0.65,1.0,0.6,2017-05-12,1655,0.5
0.65,0.25,0.6,2009-06-02,1656,0.5
0.65,0.32,0.6,2010-06-02,1656,0.5
0.65,0.375,0.6,2011-06-02,1656,0.5
0.65,0.3,0.6,2012-06-02,1656,0.5
0.65,1.0,0.6,2014-05-11,1656,0.5
0.65,1.0,0.6,2015-07-19,1656,0.5
0.65,1.0,0.6,2017-05-11,1656,0.5
0.65,0.25,0.6,2009-06-02,1657,0.5
0.65,0.32,0.6,2010-06-02,1657,0.5
0.65,0.375,0.6,2011-06-02,1657,0.5
0.65,0.3,0.6,2012-06-02,1657,0.5
0.65,1.0,0.6,2014-06-11,1657,0.5
0.65,1.0,0.6,2014-08-14,1657,0.5
0.65,0.5,0.6,2015-03-15,1657,0.5
0.65,0.272727272727273,0.6,2015-08-09,1657,0.5
0.65,1.0,0.6,2017-06-11,1657,0.5
0.65,1.0,0.6,2017-08-14,1657,0.5
0.65,0.25,0.6,2009-06-02,1658,0.5
0.65,0.32,0.6,2010-06-02,1658,0.5
0.65,0.375,0.6,2011-06-02,1658,0.5
0.65,0.3,0.6,2012-06-02,1658,0.5
0.65,0.5,0.6,2014-08-10,1658,0.5
0.65,0.5,0.6,2017-08-10,1658,0.5
0.65,0.25,0.6,2009-06-02,1659,0.5
0.65,0.32,0.6,2010-06-02,1659,0.5
0.65,0.375,0.6,2011-06-02,1659,0.5
0.65,0.3,0.6,2012-06-02,1659,0.5
0.65,0.25,0.6,2009-06-02,1660,0.5
0.65,0.32,0.6,2010-06-02,1660,0.5
0.65,0.375,0.6,2011-06-02,1660,0.5
0.65,0.3,0.6,2012-06-02,1660,0.5
0.65,0.8,0.6,2014-11-08,1660,0.5
0.65,0.8,0.6,2017-11-08,1660,0.5
0.65,0.25,0.6,2009-06-02,1661,0.5
0.65,0.32,0.6,2010-06-02,1661,0.5
0.65,0.375,0.6,2011-06-02,1661,0.5
0.65,0.3,0.6,2012-06-02,1661,0.5
0.65,1.0,0.6,2014-12-25,1661,0.5
0.65,1.0,0.6,2017-12-25,1661,0.5
0.65,0.25,0.6,2009-06-02,1662,0.5
0.65,0.32,0.6,2010-06-02,1662,0.5
0.65,0.375,0.6,2011-06-02,1662,0.5
0.65,0.3,0.6,2012-06-02,1662,0.5
0.65,0.25,0.6,2009-06-02,1663,0.5
0.65,0.32,0.6,2010-06-02,1663,0.5
0.65,0.375,0.6,2011-06-02,1663,0.5
0.65,0.3,0.6,2012-06-02,1663,0.5
0.65,1.0,0.6,2014-02-17,1663,0.5
0.65,1.0,0.6,2014-08-05,1663,0.5
0.65,0.33333333333333304,0.6,2014-09-24,1663,0.5
0.65,1.0,0.6,2017-02-17,1663,0.5
0.65,1.0,0.6,2017-08-05,1663,0.5
0.65,0.33333333333333304,0.6,2017-09-24,1663,0.5
0.65,0.25,0.6,2009-06-02,1664,0.5
0.65,0.32,0.6,2010-06-02,1664,0.5
0.65,0.375,0.6,2011-06-02,1664,0.5
0.65,0.3,0.6,2012-06-02,1664,0.5
0.65,1.0,0.6,2014-08-06,1664,0.5
0.65,0.5,0.6,2014-08-23,1664,0.5
0.65,0.6,0.6,2014-09-21,1664,0.5
0.65,0.5714285714285711,0.6,2014-10-01,1664,0.5
0.65,1.0,0.6,2017-08-06,1664,0.5
0.65,0.5,0.6,2017-08-23,1664,0.5
0.65,0.6,0.6,2017-09-21,1664,0.5
0.65,0.5714285714285711,0.6,2017-10-01,1664,0.5
0.65,0.25,0.6,2009-06-02,1665,0.5
0.65,0.32,0.6,2010-06-02,1665,0.5
0.65,0.375,0.6,2011-06-02,1665,0.5
0.65,0.3,0.6,2012-06-02,1665,0.5
0.65,0.6,0.6,2014-07-01,1665,0.5
0.65,0.625,0.6,2014-08-03,1665,0.5
0.65,0.5,0.6,2014-09-12,1665,0.5
0.65,0.454545454545455,0.6,2014-09-21,1665,0.5
0.65,0.6,0.6,2017-07-01,1665,0.5
0.65,0.625,0.6,2017-08-03,1665,0.5
0.65,0.5,0.6,2017-09-12,1665,0.5
0.65,0.454545454545455,0.6,2017-09-21,1665,0.5
0.65,0.25,0.6,2009-06-02,1666,0.5
0.65,0.32,0.6,2010-06-02,1666,0.5
0.65,0.375,0.6,2011-06-02,1666,0.5
0.65,0.3,0.6,2012-06-02,1666,0.5
0.65,1.0,0.6,2014-07-02,1666,0.5
0.65,0.75,0.6,2014-08-23,1666,0.5
0.65,0.5,0.6,2014-10-01,1666,0.5
0.65,1.0,0.6,2017-07-02,1666,0.5
0.65,0.75,0.6,2017-08-23,1666,0.5
0.65,0.5,0.6,2017-10-01,1666,0.5
0.65,0.25,0.6,2009-06-02,1667,0.5
0.65,0.32,0.6,2010-06-02,1667,0.5
0.65,0.375,0.6,2011-06-02,1667,0.5
0.65,0.3,0.6,2012-06-02,1667,0.5
0.65,1.0,0.6,2014-08-07,1667,0.5
0.65,0.857142857142857,0.6,2014-09-30,1667,0.5
0.65,1.0,0.6,2017-08-07,1667,0.5
0.65,0.857142857142857,0.6,2017-09-30,1667,0.5
0.65,0.25,0.6,2009-06-02,1668,0.5
0.65,0.32,0.6,2010-06-02,1668,0.5
0.65,0.375,0.6,2011-06-02,1668,0.5
0.65,0.3,0.6,2012-06-02,1668,0.5
0.65,1.0,0.6,2014-08-23,1668,0.5
0.65,1.0,0.6,2017-08-23,1668,0.5
0.65,0.25,0.6,2009-06-02,1669,0.5
0.65,0.32,0.6,2010-06-02,1669,0.5
0.65,0.375,0.6,2011-06-02,1669,0.5
0.65,0.3,0.6,2012-06-02,1669,0.5
0.65,0.75,0.6,2014-08-23,1669,0.5
0.65,1.0,0.6,2014-08-27,1669,0.5
0.65,0.857142857142857,0.6,2015-07-12,1669,0.5
0.65,0.75,0.6,2017-08-23,1669,0.5
0.65,1.0,0.6,2017-08-27,1669,0.5
0.65,0.25,0.6,2009-06-02,1670,0.5
0.65,0.32,0.6,2010-06-02,1670,0.5
0.65,0.375,0.6,2011-06-02,1670,0.5
0.65,0.3,0.6,2012-06-02,1670,0.5
0.65,1.0,0.6,2014-02-19,1670,0.5
0.65,1.0,0.6,2014-06-03,1670,0.5
0.65,1.0,0.6,2014-09-16,1670,0.5
0.65,1.0,0.6,2017-02-19,1670,0.5
0.65,1.0,0.6,2017-06-03,1670,0.5
0.65,1.0,0.6,2017-09-16,1670,0.5
0.65,0.25,0.6,2009-06-02,1671,0.5
0.65,0.32,0.6,2010-06-02,1671,0.5
0.65,0.375,0.6,2011-06-02,1671,0.5
0.65,0.3,0.6,2012-06-02,1671,0.5
0.65,1.0,0.6,2014-02-18,1671,0.5
0.65,1.0,0.6,2014-05-29,1671,0.5
0.65,1.0,0.6,2014-06-03,1671,0.5
0.65,0.6,0.6,2014-09-16,1671,0.5
0.65,1.0,0.6,2017-02-18,1671,0.5
0.65,1.0,0.6,2017-05-29,1671,0.5
0.65,1.0,0.6,2017-06-03,1671,0.5
0.65,0.6,0.6,2017-09-16,1671,0.5
0.65,0.25,0.6,2009-06-02,1672,0.5
0.65,0.32,0.6,2010-06-02,1672,0.5
0.65,0.375,0.6,2011-06-02,1672,0.5
0.65,0.3,0.6,2012-06-02,1672,0.5
0.65,0.5,0.6,2014-02-23,1672,0.5
0.65,0.9,0.6,2014-11-14,1672,0.5
0.65,0.28571428571428603,0.6,2015-02-19,1672,0.5
0.65,0.5,0.6,2017-02-23,1672,0.5
0.65,0.9,0.6,2017-11-14,1672,0.5
0.65,0.25,0.6,2009-06-02,1673,0.5
0.65,0.32,0.6,2010-06-02,1673,0.5
0.65,0.375,0.6,2011-06-02,1673,0.5
0.65,0.3,0.6,2012-06-02,1673,0.5
0.65,0.823529411764706,0.6,2014-05-20,1673,0.5
0.65,1.0,0.6,2014-06-16,1673,0.5
0.65,0.6,0.6,2015-03-26,1673,0.5
0.65,0.823529411764706,0.6,2017-05-20,1673,0.5
0.65,1.0,0.6,2017-06-16,1673,0.5
0.65,0.25,0.6,2009-06-02,1674,0.5
0.65,0.32,0.6,2010-06-02,1674,0.5
0.65,0.375,0.6,2011-06-02,1674,0.5
0.65,0.3,0.6,2012-06-02,1674,0.5
0.65,1.0,0.6,2014-02-24,1674,0.5
0.65,0.9090909090909092,0.6,2014-07-17,1674,0.5
0.65,0.7,0.6,2014-11-14,1674,0.5
0.65,0.5,0.6,2014-12-10,1674,0.5
0.65,1.0,0.6,2017-02-24,1674,0.5
0.65,0.9090909090909092,0.6,2017-07-17,1674,0.5
0.65,0.7,0.6,2017-11-14,1674,0.5
0.65,0.5,0.6,2017-12-10,1674,0.5
0.65,0.25,0.6,2009-06-02,1675,0.5
0.65,0.32,0.6,2010-06-02,1675,0.5
0.65,0.375,0.6,2011-06-02,1675,0.5
0.65,0.3,0.6,2012-06-02,1675,0.5
0.65,0.75,0.6,2014-06-16,1675,0.5
0.65,0.5714285714285711,0.6,2014-11-14,1675,0.5
0.65,1.0,0.6,2015-01-29,1675,0.5
0.65,0.5,0.6,2015-03-14,1675,0.5
